date,hour,top1_pop,top5_pop,top1_pop_day,top5_pop_day,top1_pop_old,top5_pop_old,top5_old_house,wui_top5_cells,max_prob,mean_prob,top10_pop
2023-05-27,8,8140209.140983164,21350070.93806567,7899469.891541569,17665724.847425558,1338430.7932154445,3624728.061139445,1698164.9138308421,3586,0.2989331781864166,0.00993284396827221,38115.843849390745
2023-05-28,8,724570.4944693744,2783316.5149633065,574808.911788147,2178106.7078218507,162903.53878191795,564928.8622788542,320426.21508087334,3263,0.10384279489517212,0.0031046250369399786,19420.060571700335
2023-05-29,8,2248338.3519626707,5320373.102985397,1780444.1181075885,4133679.2379640564,456984.14443844336,1071010.824486093,558351.9651601268,2875,0.021686313673853874,0.0020530521869659424,28849.749727219343
2023-05-30,8,537481.5682882369,2572904.3609653935,438143.4419915705,2077575.405424063,99321.69533419506,469512.0603651149,250893.90951911238,2270,0.015509267337620258,0.0006716868956573308,13994.067743122578
2023-05-31,8,1142205.1323013306,12348427.925561957,879420.3534435784,10309118.801575469,145820.11261108535,1889308.538515872,850483.6219249448,2959,0.0191629808396101,0.0007153718615882099,37471.3352496922
2023-06-01,8,531190.0651535243,3991303.553868428,452663.3939837138,3311048.1364068426,94644.14350386443,698300.4845349472,326999.7753524437,2684,0.025631997734308243,0.0010929087875410914,26251.63453143835
2023-06-02,8,4375038.350652292,16131677.369738922,3829451.432778142,13548030.01008115,785791.7353451358,2728476.2399338335,1269121.7586892839,3989,0.029171114787459373,0.0016978626372292638,40549.456365436316
2023-06-03,8,4374613.685354859,17624832.860794455,4404255.795365731,14880662.72024511,774399.8236716755,3018958.593129272,1486563.8319988232,2428,0.12754330039024353,0.004572891630232334,32467.198021948338
2023-06-04,8,405498.90867222846,5328765.421045102,348420.64984679816,4407393.246649155,97682.10662609551,1077435.639795503,573186.0436857254,2759,0.26675543189048767,0.005687723867595196,25749.193674325943
2023-06-05,8,1012618.5379779786,5672210.906382561,836912.429873615,4657086.168033006,226602.00002154257,1107323.1537615436,565778.5388731617,3073,0.36216801404953003,0.008033674210309982,24759.64280834794
2023-06-06,8,854874.1191983297,11388290.473789044,768209.0764612847,9337240.35972467,189122.4020572828,2059860.8474572094,995342.0558878072,3107,0.34223902225494385,0.008121563121676445,23515.552344441414
2023-06-07,8,634753.108854346,4415797.508782752,554186.9720302946,3556923.841451711,149623.9973889321,861457.1673170405,498143.5655316798,3388,0.3585338890552521,0.007675589993596077,24413.649197518826
2023-06-08,8,496646.66489189863,5212764.619189471,458696.6495462978,4277047.49532361,114809.48653444664,976721.841108666,481960.6608374255,1971,0.31041985750198364,0.0068061514757573605,16786.162124425173
2023-06-09,8,2196080.4099953547,9407988.028416492,1994978.907537294,7810410.368786441,449227.40684265154,1836919.4121938231,886342.6214800349,3346,0.2688923180103302,0.003866061568260193,20992.392876535654
2023-06-10,8,2050083.3084941655,8906804.218843058,1649509.2474736404,7269385.076976854,405062.98451573047,1608533.98316132,813311.244273758,1363,0.254130095243454,0.00501586776226759,31527.294777214527
2023-06-11,8,758147.590495713,8338881.498290934,638727.0941812461,6467755.992332377,146344.0362729648,1346369.8161564635,654679.902713384,1512,0.17953841388225555,0.0045893555507063866,26872.48414710164
2023-06-12,8,3450225.550685659,12375235.658513106,2631811.483274254,10111803.493382787,561458.1581306178,1999211.7308641663,958253.0627019181,1713,0.04159601777791977,0.0036324020475149155,33983.37812927365
2023-06-13,8,2436832.499572113,10238440.810860045,1829110.2799556612,8446248.225843346,349793.5680169591,1609642.3315795916,742012.7952422034,2089,0.07830772548913956,0.003658617613837123,32151.671045839787
2023-06-14,8,4682382.212815948,13857595.118933134,4000307.3833576655,11470219.53937469,731900.7380081819,2215636.755651669,1024613.8463581395,1801,0.033752791583538055,0.003440270433202386,33326.11495369673
2023-06-15,8,4227253.924218804,13406121.948312208,3596823.443127635,11134879.03395512,643326.391316962,2134090.456861956,980771.8167289156,1853,0.0346241220831871,0.00321034318767488,34376.59933194518
2023-06-16,8,2101426.0668509305,12428951.796405658,1739677.7146763497,10093967.563002007,362563.4068655763,2057212.1917186477,1013315.0838000702,1613,0.050813380628824234,0.0036986961495131254,30034.138510107994
2023-06-17,8,1016983.4704027176,10834049.488870323,922955.24212429,9299925.127828903,209003.7135270279,1823791.6229622443,878956.2959449757,2262,0.19443252682685852,0.00548173300921917,32380.916141182184
2023-06-18,8,751083.6494730338,8743615.56917043,714341.0311812958,7487879.921175867,165070.70995603895,1574359.5744290806,752978.8949723017,2149,0.264452189207077,0.0054889558814466,20813.616771370173
2023-06-19,8,6708531.5267497,19351457.191867307,6382577.264347884,16637809.722933944,1139187.9913591642,3296531.96759519,1493674.253508603,3287,0.29337602853775024,0.00862810853868723,35433.71924775839
2023-06-20,8,6765860.959229842,14473202.895925008,6360824.06180198,13067828.617974523,1023237.6965194806,2380160.538654349,1104761.4813578194,2522,0.3850470185279846,0.00952963437885046,33666.333425462246
2023-06-21,8,3938999.0520211905,11698605.551765695,3073714.1588832396,9753002.65823273,715978.7172460032,2109964.0281262156,1038097.9134079884,2413,0.08991949260234833,0.0028539823833853006,38927.333770513535
2023-06-22,8,1532274.0035386682,7650042.373122789,1238175.1660761086,6236723.147814056,265794.741406412,1396223.6086645164,729774.4064442192,1818,0.025490039959549904,0.00200810469686985,29541.797251194715
2023-06-23,8,2379881.418067917,7194217.478572719,1940982.2360296533,5742936.224058835,444721.5750837515,1339547.8128951131,707987.438353401,1844,0.021184688434004784,0.0020563462749123573,26300.995135247707
2023-06-24,8,1948083.2159680277,9060778.641876988,1549050.309653216,7520385.1480826475,372855.8010209329,1646041.4135784993,839129.0454852043,1366,0.03092239610850811,0.002106992993503809,27988.987198740244
2023-06-25,8,649551.5855937228,3923688.459710911,511751.8825237202,3089782.477516694,133376.23209070944,762901.9764957351,436978.96975965565,1592,0.06637707352638245,0.002732569118961692,18223.808504074812
2023-06-26,8,471414.89222373813,4766692.5515005365,388403.60961674736,3962436.4205282656,107063.22190563408,984515.4601054876,521900.8300358419,2460,0.03566177934408188,0.0013631239999085665,17135.525175392628
2023-06-27,8,2678972.10924381,11777265.03159649,2225249.169665664,10113780.295025017,500552.2531675593,2026479.2673472147,946287.848531684,2262,0.02005687728524208,0.0007209893083199859,46503.6276127398
2023-06-28,8,4220290.100476116,14663742.287078455,3242449.8805533918,12280795.758974748,576281.9143251294,2298164.4502428193,970947.2143850874,3615,0.030321860685944557,0.0007821431499905884,42643.60468053818
2023-06-29,8,2244851.593467623,12586667.789096415,1702882.1814017794,10781474.420813516,318635.1628686309,1996704.0382989217,853095.7749397148,3102,0.02745918184518814,0.0005127628683112562,39806.51704457402
2023-06-30,8,745350.0392785817,3660870.2297670767,578802.6746507795,2935186.275916866,142752.5732292495,649108.2240434147,310597.6529585118,2625,0.004535771906375885,0.00011538859689608216,17210.186229407787
2023-02-01,10,4390943.24509687,9060414.650633395,3472162.9827784207,7028338.901563868,915871.0001467855,1796877.5903026888,916596.2399859313,4191,0.3157415986061096,0.013741351664066315,25663.808538287878
2023-02-02,10,3886634.9602473527,9506728.705664814,3118440.3664687863,7475445.553070042,803990.7733885623,1868682.8653127726,966113.8552459852,4361,0.3089207112789154,0.013171575032174587,24253.84799656272
2023-02-03,10,3905639.351654917,9534308.236822203,3106489.960212503,7535246.916986432,756947.4676800631,1857918.8469746816,973503.1509302336,4253,0.35468870401382446,0.019220665097236633,17591.703284829855
2023-02-04,10,3498870.156119965,13566468.647076264,2960755.362997528,10870208.360299427,707445.7971566038,2561266.511095334,1318814.3406700972,4342,0.36816051602363586,0.01866701804101467,22056.045778661966
2023-02-05,10,4399752.363588765,11329080.573286116,3574022.839209227,8935076.115378428,917152.0724800032,2226489.659554478,1169542.9929393819,4283,0.34423553943634033,0.020587017759680748,24964.358953505754
2023-02-06,10,3147817.839452505,8277798.93962498,2569483.980530015,6550388.355907591,640169.0284509795,1638846.9491632674,841032.8912583755,3528,0.3907793462276459,0.020837079733610153,17976.763415008783
2023-02-07,10,3725644.429365918,8046362.451661065,3022000.8618562687,6304135.963898638,781329.303214766,1585436.7609673408,824068.848459175,3403,0.37761572003364563,0.020173050463199615,19381.46386831999
2023-02-08,10,838173.1301380098,3529024.5725999773,611969.2387970723,2698932.8273700653,177821.6017227276,706996.8442789742,383264.842990201,2223,0.34164243936538696,0.01829213835299015,28751.134944200516
2023-02-09,10,869619.3958964497,3944327.336280443,704538.4635885728,3259777.554794779,186160.88097191008,798524.6741664311,453555.33688149665,2443,0.3714219629764557,0.016804788261651993,21323.791623294353
2023-02-10,10,41474.53480455279,765479.3241381496,31083.435870613503,580753.2783791372,12373.096999756524,162827.6922393943,85625.83767658197,2224,0.262192964553833,0.01819521002471447,17676.954978466034
2023-02-11,10,2209159.119719237,8748779.77333884,1654738.0867272213,6534176.748394563,411969.2208466992,1518224.8723274462,628585.3240555994,4133,0.06507967412471771,0.010339159518480301,48910.01090115309
2023-02-12,10,260726.43419027328,8750310.904412903,245229.398896805,6907659.101761421,48459.64015972686,1556448.9125265796,674679.0007417283,2904,0.09623714536428452,0.008825532160699368,37070.33127743006
2023-02-13,10,3762119.5448455215,12499841.534041129,3309836.3134580003,10360058.465514848,636422.7892361437,2097238.413725325,881711.4777801454,4311,0.19619853794574738,0.006990563590079546,36092.46826851368
2023-02-14,10,3956967.7028272897,9749301.819564626,2876203.238932877,7642896.120047696,701419.376886714,1636412.998925729,626146.6030504048,5610,0.0703452005982399,0.008018960244953632,45987.242597043514
2023-02-15,10,5551292.663022339,16773138.136987232,4453888.813613253,13144505.463431505,969365.8749407306,2815184.4767294284,1209758.4488733842,5263,0.2602553367614746,0.01019993331283331,38589.53751000762
2023-02-16,10,3698834.55119209,10576812.559968278,2757819.265000203,8188181.515093513,640144.9907576216,1746127.971575203,711991.0500053819,5151,0.19111225008964539,0.013115791603922844,39431.73261222243
2023-02-17,10,5265225.361143172,15777342.658565521,3641794.018062487,12152352.507753352,874527.4671105188,2589893.5376693197,1113404.599416008,5657,0.11139023303985596,0.013902186416089535,38717.13154414296
2023-02-18,10,4746600.27615422,13786065.748794988,3637685.130325062,10656583.844729599,800850.22221173,2290233.6131323297,988294.1211510248,5339,0.27333447337150574,0.015272491611540318,37657.716070741415
2023-02-19,10,710751.3503070325,3060108.175955087,540458.5801634464,2437689.961698274,148606.4866117787,624646.2094363673,327945.7821587278,3792,0.3017168939113617,0.011599159799516201,18346.152047395706
2023-02-20,10,3033294.5843114257,13957610.33115244,2082309.9237863084,11029850.12841221,488402.6646100139,2306206.2425691076,902812.5734522943,6362,0.3650493025779724,0.01991448365151882,29149.907046973705
2023-02-21,10,1634278.718812704,7150976.843127355,1197739.71318275,5506626.002653652,308870.51178306114,1299625.421117058,545554.8479558593,6031,0.34648287296295166,0.025722438469529152,27370.634027957916
2023-02-22,10,2177877.0488639325,11110476.695314854,1793305.3495866172,8446910.837202057,407007.7184124184,1975516.4622805575,885539.7217019559,5363,0.399885356426239,0.03865031525492668,33020.974067837
2023-02-23,10,2530578.112459898,9051947.90432287,2031410.1389820399,6886000.005177874,501126.2264976092,1741589.9024959519,822550.4465238057,5722,0.41898563504219055,0.036517251282930374,27264.70034262538
2023-02-24,10,2538586.5660612583,6498053.202469617,1968570.5474135159,5093092.415107233,507668.27930639667,1305942.4859666494,648025.9986307132,5719,0.4269866943359375,0.03594556450843811,25718.70271164179
2023-02-25,10,2450980.766673073,7640529.556089401,1907669.682002122,5881042.112131369,467406.1566902632,1463600.3946007225,707438.2118297592,5329,0.363626629114151,0.034573525190353394,27914.918613940477
2023-02-26,10,2823087.7183763385,9375444.500448659,2244825.975648678,7507579.323835924,528839.1128571298,1716903.9416697146,806465.9530157591,5125,0.38872814178466797,0.03994378075003624,25987.1086743176
2023-02-27,10,2810665.2776130736,9339278.586515166,2210941.19198041,7096103.252547835,514976.2539836952,1696164.8303379563,810757.25532736,4682,0.38539713621139526,0.05294153466820717,25975.89144232869
2023-02-28,10,1051797.171148926,3689335.602514088,783293.103798572,2955188.193560414,212404.30608297134,727776.3145217014,339538.69782793295,3451,0.4133797287940979,0.05937102437019348,19898.177564144135
2023-03-01,10,1242178.2417979166,4224523.151603378,972488.7939434072,3423951.872675426,245792.1369326717,798039.4153690492,364592.0140870225,3708,0.342787504196167,0.03888547420501709,19505.7729229331
2023-03-02,10,1757083.750434652,5622648.208919823,1391113.417772307,4511872.630927242,334976.11801190674,1088166.239635431,541753.2983776701,5830,0.40120458602905273,0.0446382611989975,28288.178953409195
2023-03-03,10,1352948.2883865237,6314452.9293961,1077919.9353444471,5025312.931163518,260586.55423409026,1231125.5115260046,633239.9050755893,4836,0.44126424193382263,0.0603720098733902,20441.873471677303
2023-03-04,10,228023.0887082368,2868868.7639728338,200223.8498379264,2254367.72111023,45130.92387220118,555073.4399331908,279793.5513619868,4255,0.476872980594635,0.06199265271425247,13791.877990961075
2023-03-05,10,455750.4442329854,4651680.42396909,343676.515017285,3637757.3932349076,95623.6627390882,910309.7870297653,461256.9533427971,4047,0.4287411868572235,0.050696440041065216,26281.868917763233
2023-03-06,10,576790.5082231164,2981469.1371829957,491716.198460998,2380506.806281573,114427.02548324855,561231.2071234356,268536.7369189693,3161,0.4328570067882538,0.05509713664650917,33985.55051377416
2023-03-07,10,618533.9905627221,2394271.823256135,554165.7586075675,2062268.1537935026,122185.54042123689,457131.39363977173,224405.94186318654,3439,0.43270036578178406,0.058981604874134064,22707.12639835477
2023-03-08,10,834843.421633333,4338464.492768422,657828.7145173034,3323184.2948566615,162520.6061602687,795556.5956326268,430274.86476285453,5153,0.4973801076412201,0.08397660404443741,17665.16777986288
2023-03-09,10,1728520.8140262663,4984237.956138328,1331492.708835055,3928394.136042021,297039.96299947076,888414.2547449125,471958.9108791752,3135,0.37819942831993103,0.04210679233074188,20206.765087217093
2023-03-10,10,363939.8120895028,1593135.0786210597,300437.88773610693,1298713.2124158673,73588.1557782208,330576.59716523136,162171.41842652863,2095,0.42795106768608093,0.057154685258865356,7652.140482366085
2023-03-11,10,636421.5419583917,1601847.7128744721,486667.76126727136,1233364.3747013744,110695.40456706376,294604.3533869841,138771.39186862728,3681,0.45744529366493225,0.07603304833173752,16835.046358138323
2023-03-12,10,370329.57261893153,1118516.3899945319,302718.5279327464,890139.901667218,95431.87354326581,277657.3784493177,159890.2140371987,3652,0.40613484382629395,0.03605959191918373,13104.82247915864
