date,hour,top1_pop,top5_pop,wui_top5_cells,max_prob,mean_prob,top10_pop
2021-06-17,11,3870926.424297571,10826363.224054903,5535,0.11187705397605896,0.0011276497971266508,51359.254975259304
2021-06-17,14,4599464.486166865,13357345.00415054,6226,0.16398008167743683,0.0012337776133790612,53639.871282339096
2021-06-18,11,701639.4661492407,4330966.340706944,5082,0.049839626997709274,0.00027979689184576273,39781.69975247979
2021-06-18,14,548737.8171883821,2923027.408502102,4567,0.04312235862016678,0.000389742199331522,26528.312429010868
2021-06-19,11,911239.9631352127,3766098.0127466023,4938,0.013185840100049973,0.0010184423299506307,34086.23931401968
2021-06-19,14,739259.0545885861,3375345.8283255994,4352,0.19627165794372559,0.0018073885003104806,32822.957385122776
2021-06-20,11,523447.8901575506,3411987.0843036175,4072,0.17846879363059998,0.002823461778461933,31483.819849729538
2021-06-20,14,1298070.1244651377,2582866.395275086,3968,0.3133781850337982,0.004857218824326992,30994.004101514816
2021-06-21,11,467501.02630236745,2262447.417694576,4013,0.30713096261024475,0.004056601319462061,28269.06971848011
2021-06-21,14,379772.46680969,2101452.8487836495,4064,0.30023330450057983,0.005366153549402952,26415.30895397067
2021-06-22,11,1290303.2764665484,4735663.96713075,3272,0.06020810827612877,0.0020094101782888174,35704.42200189829
2021-06-22,14,1795103.2070640624,7527002.478231549,4382,0.16573072969913483,0.002308992901816964,43165.39224269986
2021-06-23,11,1927919.674319595,9765405.293104291,4713,0.028454620391130447,0.0009553427807986736,51074.442204236984
2021-06-23,14,4628978.528190613,14396941.31475316,5241,0.034969814121723175,0.0010637766681611538,56577.104407548904
2021-06-24,11,1918325.0916947424,9383401.249014512,5236,0.07476532459259033,0.00101486686617136,51706.9508934319
2021-06-24,14,3219905.0350576937,11124782.222068489,6073,0.2396928369998932,0.0016109683783724904,51430.98917171359
2021-06-25,11,3105230.6213089824,12839425.327724993,5349,0.08190041780471802,0.001525859348475933,50237.66357085109
2021-06-25,14,2244633.535449475,7613385.934539825,5241,0.17915275692939758,0.001986959483474493,40654.55410322547
2021-06-26,11,390595.04692501575,2397547.0172504336,3000,0.010231387801468372,0.0004815420543309301,22792.40557077527
2021-06-26,14,350089.7451477647,1923209.0239754021,4818,0.040277149528265,0.00166058330796659,26649.637824863195
2021-06-27,11,490104.3449189365,2016593.7328602374,4555,0.0271102674305439,0.0017589553026482463,31840.446343272924
2021-06-27,14,734259.7420860827,4512953.174484596,4908,0.03605222702026367,0.0016623781993985176,37874.94062882662
2021-06-28,11,264385.9719413221,1794013.1215292513,4747,0.012886358425021172,0.0015150406397879124,25782.82022243738
2021-06-28,14,429202.8002792299,2992228.025088705,5163,0.06302943825721741,0.0015304435510188341,31681.607295930386
2021-06-29,11,318629.5725901723,2591710.5307014883,5172,0.011232987977564335,0.0012504677288234234,28117.990106731653
2021-06-29,14,1158010.3459123075,3149382.793151252,4816,0.017262576147913933,0.0013362511526793242,32826.958281844854
2021-06-30,11,389275.5703166127,2905501.0999116898,5653,0.006757546216249466,0.0007086779805831611,31905.896089941263
2021-06-30,14,376035.7386381924,2911540.192629367,5292,0.02345200628042221,0.0011091085616499186,31543.931010246277
2022-02-01,11,207341.7248243317,1110105.9528422207,5562,0.5355702042579651,0.06338150799274445,29236.137432724237
2022-02-01,14,241411.82983724773,1115975.3957418054,6072,0.6132442951202393,0.08582314103841782,27270.12526512146
2022-02-02,11,132478.49659465253,691364.4510766342,4168,0.5354639291763306,0.04282910004258156,20042.828354239464
2022-02-02,14,167413.25009801984,1037362.5911652371,5840,0.5407195091247559,0.07268477231264114,20772.75568589568
2022-02-03,11,272916.40169264376,1526511.551824309,4629,0.5108149647712708,0.04301167652010918,32162.738805174828
2022-02-03,14,254529.93084862828,1459681.4053100795,6312,0.562268078327179,0.06701943278312683,28116.06950867176
2022-02-04,11,162635.56614086032,912470.7611402348,4591,0.4988069534301758,0.04207851365208626,17838.63132238388
2022-02-04,14,178051.0282715708,855226.2058151439,5351,0.572887659072876,0.07976476103067398,18591.662349909544
2022-02-05,11,76203.99227538705,532170.0850045532,4077,0.5215340256690979,0.051025014370679855,17652.101360291243
2022-02-05,14,157831.30184850097,943114.6290859804,4971,0.5961254239082336,0.0799669548869133,25605.625855833292
2022-02-06,11,95076.09993770719,830642.8585538268,4002,0.4868888556957245,0.04461546987295151,19620.618334442377
2022-02-06,14,114904.49929776788,1064509.805861488,4374,0.6142082214355469,0.08484476059675217,24141.26174968481
2022-02-07,11,519002.8294181824,1615860.1534573734,5001,0.4573156237602234,0.04783276468515396,34128.18283393979
2022-02-07,14,318652.15714877844,1405179.27635929,5969,0.4839070439338684,0.0658329576253891,29114.6404812932
2022-02-08,11,408363.4419263005,1749752.358469598,5571,0.4628518223762512,0.06372985243797302,30196.603394061327
2022-02-08,14,371844.32956784964,1760119.2506275475,6560,0.5270708203315735,0.10515770316123962,32199.672626942396
2022-02-09,11,430939.588506639,1569198.964259401,5093,0.45652541518211365,0.06449408829212189,30434.882737606764
2022-02-09,14,358190.52180857956,1299062.8458227217,7535,0.543254554271698,0.13131506741046906,25522.14278975129
2022-02-10,11,889309.0160587579,2748875.614900723,4216,0.5002635717391968,0.05779574438929558,32325.166171610355
2022-02-10,14,578150.7828233689,2199167.403396286,5141,0.5838104486465454,0.10024227946996689,30628.76519191265
2022-02-11,11,530140.4014338255,1966117.1898003072,3010,0.5040673613548279,0.04452909901738167,25225.675286352634
2022-02-11,14,342449.243626222,1482978.2920938134,4499,0.5621574521064758,0.10727442800998688,28689.484338074923
2022-02-12,11,206887.9351142496,1138926.8590567484,2972,0.5145817399024963,0.0656546801328659,25837.99267077446
2022-02-12,14,176551.64955456555,848076.6845177561,3818,0.587756335735321,0.14357036352157593,21736.468411535025
2022-02-13,11,692165.666811347,2629417.441732332,3750,0.47237536311149597,0.04734443500638008,25454.55104163289
2022-02-13,14,365476.5260052234,1954638.5713566095,5101,0.5841139554977417,0.09052520990371704,23552.682406038046
2022-02-14,11,270272.4654882997,1022846.6765602231,2458,0.38113313913345337,0.026692820712924004,15638.187517166138
2022-02-14,14,448492.61180113256,1796264.5456419587,5367,0.5561509132385254,0.0676831379532814,20454.963872611523
2022-02-15,11,405055.2424101159,1464842.9335984811,3354,0.4166909158229828,0.0349392406642437,18160.981478244066
2022-02-15,14,914200.3003694043,2898283.6026608273,4788,0.5658208727836609,0.059257619082927704,33319.47484898567
2022-02-16,11,230598.7378917411,1205103.3397840783,3073,0.3679783344268799,0.023122988641262054,18700.50937369466
2022-02-16,14,621163.7516354695,2215914.919755511,3989,0.4354555010795593,0.03998451679944992,28744.676999777555
2022-02-17,11,592789.1988152489,2121989.899690911,3590,0.3210492730140686,0.02135850116610527,33494.040834367275
2022-02-17,14,850025.5906481743,2717111.60327176,4431,0.4082293212413788,0.027497606351971626,34866.0205784142
2022-02-18,11,1029447.2345260307,3314053.4742481112,4879,0.38788148760795593,0.022389741614460945,34868.17262095213
2022-02-18,14,1219340.7074831948,4042118.017931558,5985,0.4205927550792694,0.041716210544109344,38376.29357290268
2022-02-19,11,719925.8054115474,2462780.098132342,3527,0.3735060393810272,0.03692425414919853,24836.673629403114
2022-02-19,14,988107.2315434366,3479940.1071451157,5009,0.4652055501937866,0.041460491716861725,38048.647424548864
2022-02-20,11,994848.1465604901,2951882.429961115,4612,0.3963923156261444,0.03560744971036911,28778.012302726507
2022-02-20,14,758423.8075495586,3250631.6795910895,5257,0.5039346218109131,0.06829870492219925,34446.41500362754
2022-02-21,11,791836.078130126,2897724.9018713534,4571,0.35656479001045227,0.021483073011040688,31094.18738144636
2022-02-21,14,635915.9939440861,2491734.8256441727,6621,0.4775182008743286,0.05107593908905983,20287.696786284447
2022-02-22,11,966501.6925019771,3509701.320360318,5615,0.43439531326293945,0.03832455351948738,31719.46659949422
2022-02-22,14,930960.0302301347,3342568.3703030273,5771,0.5325198173522949,0.06670582294464111,34011.28097066283
2022-02-23,11,1130604.9803620577,3829192.717143379,5417,0.49889642000198364,0.02870301902294159,39921.640871346
2022-02-23,14,621558.9262743592,2744988.997695945,6001,0.5772916078567505,0.04687469080090523,30526.82272940874
2022-02-24,11,480199.62883518636,2957354.040094286,5040,0.42554470896720886,0.03569032996892929,29084.81614971161
2022-02-24,14,410245.07329149544,2061220.9816131368,5635,0.5687352418899536,0.06906551122665405,24457.777109116316
2022-02-25,11,562162.7496394962,2752476.2721160576,5000,0.5294681191444397,0.0465870164334774,31140.23303347826
2022-02-25,14,391098.1515162736,2125556.660492748,6598,0.5597549080848694,0.09735096991062164,28970.720386505127
2022-02-26,11,735285.6614793241,3455479.6788476184,5370,0.43476206064224243,0.034273386001586914,33213.69514259696
2022-02-26,14,742138.7746724784,2940753.7204271257,6884,0.5591986775398254,0.11938106268644333,31022.428363472223
2022-02-27,11,824115.7659987807,3301655.1110507846,7639,0.46987444162368774,0.04030297324061394,29224.975682258606
2022-02-27,14,534322.9990042448,2441552.320547998,7537,0.4937184453010559,0.09389061480760574,24538.086361080408
2022-02-28,11,570429.9114220738,2248685.5549468696,4927,0.5362078547477722,0.055200159549713135,35528.37802255154
2022-02-28,14,270190.9496577978,1512879.930868864,5969,0.5541626214981079,0.14094266295433044,32290.78981742263
2022-03-01,11,211435.71686333418,1568283.1437133998,3979,0.47113046050071716,0.019138647243380547,25996.79024246335
2022-03-01,14,239195.1486621499,1280851.2182323486,5033,0.4910050332546234,0.04690442234277725,23776.433149278164
2022-03-02,11,759583.8458721191,3304216.96977745,5078,0.4468385875225067,0.029798688367009163,33469.568627625704
2022-03-02,14,337180.489875108,1545204.6278557777,5891,0.48640918731689453,0.06543686985969543,24767.999067634344
2022-03-03,11,299708.6330720484,2078381.2696974725,4999,0.46325257420539856,0.029332853853702545,27160.583558261395
2022-03-03,14,382158.3254503906,1718898.6754186451,5733,0.5374255180358887,0.08996909111738205,30531.243870675564
2022-03-04,11,96965.53314051032,878229.4926490188,3021,0.5530459880828857,0.04793659597635269,14717.12994453311
2022-03-04,14,276430.9417051971,2403573.6870719492,5864,0.6588230133056641,0.14556674659252167,16700.83602285385
2022-03-05,11,460583.16405296326,2113333.103546858,5244,0.5621901750564575,0.09572312235832214,29777.672676831484
2022-03-05,14,378083.7050794959,2232158.7749174833,5538,0.593924880027771,0.139008030295372,24076.459623724222
2022-03-06,11,610012.8917967975,2529525.4864304587,6324,0.5413289070129395,0.06831665337085724,22976.286288112402
2022-03-06,14,496608.0137605369,1899105.0099278018,6796,0.5992487668991089,0.11111359298229218,28191.459152013063
2022-03-07,11,170063.6025735289,988258.8382396549,5229,0.41259464621543884,0.053508877754211426,16024.536573022604
2022-03-07,14,188795.88984194398,811802.5150317401,5609,0.4839461147785187,0.11070499569177628,15017.553179860115
2022-03-08,11,212781.87864810228,996909.2503670007,4033,0.4668732285499573,0.08331521600484848,27138.09189018607
2022-03-08,14,276694.9773761332,1118502.9378342628,5501,0.503699541091919,0.13459448516368866,29622.923787474632
2022-03-09,11,327690.8851156831,1388184.758338958,4605,0.4714681804180145,0.06227228417992592,30895.254507869482
2022-03-09,14,135880.3990379572,669833.25757581,5022,0.5598804354667664,0.15714478492736816,18109.446462661028
2022-03-10,11,178660.622864604,878641.0628237724,3001,0.48006293177604675,0.0690222829580307,12348.573560088873
2022-03-10,14,429754.6728364229,2801581.7664424777,6389,0.5449851155281067,0.1926477551460266,27529.678912729025
2022-03-11,11,107592.54137676954,984346.1209647506,3612,0.5700666904449463,0.08159997314214706,18140.26196143031
2022-03-11,14,322406.63887915015,1744237.7140971571,4611,0.5766474604606628,0.12509402632713318,25880.493191421032
2022-03-12,11,688259.159758985,2522925.3447209597,3661,0.43829235434532166,0.033393315970897675,15909.366339862347
2022-03-12,14,1299799.0125328973,3985517.274183266,5808,0.5805578231811523,0.11106140911579132,27442.389150828123
2022-03-13,11,1308606.3707592934,3638962.334380716,4248,0.4048055410385132,0.011097116395831108,30854.652340620756
2022-03-13,14,1216283.2244529873,3513046.7051339597,3634,0.32482337951660156,0.007389295380562544,37759.678126215935
2022-03-14,11,1076273.5287984163,2970513.700488314,3142,0.21953405439853668,0.002214705338701606,39427.29081761837
2022-03-14,14,138091.67230656743,1429698.8584045246,3160,0.2936241328716278,0.0026050079613924026,30271.628256738186
2022-03-15,11,299550.86815197766,2686717.8398949504,3149,0.21721534430980682,0.003491576062515378,40740.56791809201
2022-03-15,14,163559.92867851257,905580.8271634132,3566,0.3361705243587494,0.010932628996670246,25094.530693113804
2022-03-16,11,181256.174467057,938664.9727469683,1569,0.43563833832740784,0.012637298554182053,18433.288484543562
2022-03-16,14,1003947.7114205658,2095477.42266953,2872,0.5399037599563599,0.03764190152287483,30981.054617971182
2022-03-17,11,677851.4190284908,1862488.141395308,3157,0.23716717958450317,0.00643082894384861,36724.151664972305
2022-03-17,14,929775.7597345039,3269180.2776866034,3665,0.2267322987318039,0.007216252852231264,36751.14524671435
2022-03-18,11,1564594.0489798486,6736064.64126908,5141,0.29144710302352905,0.0064370580948889256,40266.06879410148
2022-03-18,14,1431470.4776568264,5499598.1975476,5252,0.31209173798561096,0.008038364350795746,37876.408034563065
2022-03-19,11,79209.0199881643,1764888.1048558503,4510,0.4598117172718048,0.002315671881660819,31517.000969946384
2022-03-19,14,227442.81152801216,997187.2883052528,3540,0.5055375099182129,0.003831244772300124,18725.50167107582
2022-03-20,11,192082.0347570926,1516565.575351514,4598,0.12379908561706543,0.0021721909288316965,35766.38008475304
2022-03-20,14,816898.7957753241,5230000.390606783,4904,0.1787513643503189,0.002734976354986429,32143.084403425455
2022-03-21,11,415472.9893929213,2421086.0052690506,4454,0.1661568284034729,0.0045167733915150166,30025.934763520956
2022-03-21,14,522519.8527818769,2408393.1716435775,4652,0.29382678866386414,0.009780916385352612,27660.36798340082
2022-03-22,11,358958.0729600936,1886223.0011750609,5042,0.28511402010917664,0.012573763728141785,26141.918818444014
2022-03-22,14,833808.8007548451,3683086.911442697,6563,0.4241287410259247,0.02311326377093792,30435.231875896454
2022-03-23,11,414107.6633633077,2361975.28193672,4250,0.25471803545951843,0.007607562467455864,32628.960944622755
2022-03-23,14,367620.1203712821,2231628.7921068817,5551,0.4253135025501251,0.014880894683301449,23335.155360907316
2022-03-24,11,1178168.9165253416,4071472.797759965,4975,0.4547346830368042,0.01826719008386135,37047.95466583967
2022-03-24,14,949265.4818440676,3755298.7043031976,5565,0.5094633102416992,0.03973701596260071,33314.4955906868
2022-03-25,11,1045511.5606482327,4263829.727549389,4769,0.4648672044277191,0.02761772833764553,29355.68277424574
2022-03-25,14,1284163.3190194815,4980691.953983091,6150,0.509670078754425,0.06350821256637573,27970.21015036106
2022-03-26,11,307242.24918723106,1716395.5656482354,3998,0.25611376762390137,0.004773817025125027,30040.704720824957
2022-03-26,14,1315256.1644520909,2591782.1600904167,3841,0.4546207785606384,0.010274612344801426,28353.784023851156
2022-03-27,11,635316.6561116576,2160978.2530869693,3977,0.35928845405578613,0.006001346744596958,30906.450397461653
2022-03-27,14,556049.7839021832,2359572.452480972,3531,0.5087290406227112,0.021403629332780838,25788.94151675701
2022-03-28,11,431161.2997087762,2577023.286980517,3622,0.27594244480133057,0.008832266554236412,28337.84184718132
2022-03-28,14,764687.2619153112,3399416.713710621,4182,0.3243115544319153,0.013922466896474361,33326.03877773881
2022-03-29,11,269131.0219974965,1884758.736461684,3286,0.3712822198867798,0.013063810765743256,23363.525563120842
2022-03-29,14,361966.6087155044,1228531.085491687,3197,0.42348891496658325,0.025021597743034363,17186.560802072287
2022-03-30,11,149540.52664408088,1012262.7418055534,2679,0.44786426424980164,0.01952427625656128,22600.63197645545
2022-03-30,14,204662.86319562793,989230.128540501,3046,0.42019781470298767,0.024133067578077316,22679.422499746084
2022-03-31,11,948493.4938563704,3532280.315579772,4754,0.4305858016014099,0.012013896368443966,30912.520103096962
2022-03-31,14,1601403.9824988544,6108352.374188542,5367,0.46581465005874634,0.018934965133666992,34103.80207374692
2022-04-01,11,2611636.2159596533,8506601.855682977,4801,0.44998714327812195,0.01081224624067545,41041.23451191187
2022-04-01,14,3434667.3271706104,11607333.543350294,6391,0.44209977984428406,0.0232931450009346,51293.995697021484
2022-04-02,11,2885731.0036935955,6489301.640268058,5360,0.39438754320144653,0.01833207719027996,38672.71459186077
2022-04-02,14,2611060.2495276034,8098455.495876819,7096,0.4650314152240753,0.04500077664852142,41821.10497760773
2022-04-03,11,1953858.1230413616,6116568.712691128,5272,0.4959244728088379,0.03184064105153084,33461.138655632734
2022-04-03,14,1903132.7817720175,5861166.367711276,6151,0.4900531768798828,0.07534647732973099,37615.724928826094
2022-04-04,11,693642.3900982141,3460913.2191489637,4612,0.49193617701530457,0.04566217213869095,29603.065493762493
2022-04-04,14,527085.216778487,2960566.3520148546,5159,0.5175437331199646,0.11306805908679962,26643.05357605219
2022-04-05,11,131792.5953218639,1282023.1383505613,2870,0.6160477995872498,0.08541169762611389,21229.85777142644
2022-04-05,14,225099.6561512202,1269808.5351528823,3254,0.5928252339363098,0.15659861266613007,27430.941909462214
2022-04-06,11,101539.02062577009,1083310.6043660194,3684,0.509978711605072,0.09097708761692047,14822.191019922495
2022-04-06,14,66745.07814767957,849574.3451025337,3364,0.5307239294052124,0.15766699612140656,14146.72652631998
2022-04-07,11,284677.9216928184,2385569.5688738823,4460,0.46489417552948,0.055167730897665024,28793.22962769866
2022-04-07,14,59173.11061254144,1019126.8466527387,3393,0.5677118301391602,0.13395042717456818,18844.900552392006
2022-04-08,11,67731.3874706924,580652.9199064448,2865,0.5303835868835449,0.10141310840845108,12825.503184646368
2022-04-08,14,28547.628080040216,397076.45142020285,2911,0.5630112886428833,0.17647816240787506,10234.689696401358
2022-04-09,11,174019.79722994566,1217144.046402827,4265,0.656400740146637,0.1576826125383377,19686.96529752016
2022-04-09,14,130761.48167011142,1041491.1680253446,4961,0.6926937103271484,0.24382950365543365,21007.219977915287
2022-04-10,11,101092.32920512557,947421.3226295114,3582,0.5644603371620178,0.14281396567821503,18483.834770470858
2022-04-10,14,118441.40577825904,882308.2129786313,4059,0.5632455348968506,0.21883082389831543,19109.239785969257
2022-04-11,11,311574.5037111342,1948548.2858216465,4094,0.4712943136692047,0.07361841201782227,19532.931658744812
2022-04-11,14,194849.03623645008,1151993.0889366716,4688,0.512786865234375,0.14410161972045898,20046.533980727196
2022-04-12,11,231042.47931200266,1643849.052760467,3426,0.4789945185184479,0.04202123358845711,15944.597690165043
2022-04-12,14,350995.0212997794,1278816.514798358,4552,0.5526504516601562,0.13272447884082794,15314.155914276838
2022-04-13,11,459330.43882457167,2264769.855667673,3388,0.3034561276435852,0.006094014272093773,27920.802051126957
2022-04-13,14,1499014.9485477358,4883398.970674641,4135,0.3765189051628113,0.007056941278278828,37498.08423388004
2022-04-14,11,1515271.0941170678,6985706.134399444,4806,0.24482664465904236,0.004012264311313629,42077.61747455597
2022-04-14,14,1449495.7918721586,7699475.708219022,5012,0.30530592799186707,0.005549074616283178,46129.52892503142
2022-04-15,11,605449.9325544089,5900137.671033949,4954,0.25176170468330383,0.008800672367215157,38788.798534452915
2022-04-15,14,1266620.2326474488,4960940.547264487,5183,0.39635396003723145,0.01939314231276512,49594.97103124857
2022-04-16,11,1137994.49770689,4380656.309991665,5146,0.36748015880584717,0.01315283589065075,42399.12208801508
2022-04-16,14,999090.4498867095,4416226.602337457,6573,0.4846179187297821,0.032788265496492386,36668.37088498473
2022-04-17,11,338904.23562657833,1426302.3202536553,4554,0.49986329674720764,0.04590849205851555,21696.440718770027
2022-04-17,14,367757.90563869476,1521947.6688435972,5421,0.5545291900634766,0.08765142410993576,23105.50748682022
2022-04-18,11,200818.24458926916,1490380.0870574936,4459,0.524697482585907,0.09438056498765945,22370.449542462826
2022-04-18,14,205219.80407443643,1134037.9442472681,4926,0.542149007320404,0.14184093475341797,24041.56987595558
2022-04-19,11,212219.98587892205,971563.9573205188,4385,0.496298611164093,0.11961036175489426,17718.024245083332
2022-04-19,14,196341.09582597017,1060466.8786465526,4473,0.5226740837097168,0.16848300397396088,16045.238816082478
2022-04-20,11,290430.7624885738,1203816.2967979982,4254,0.5020121335983276,0.12300852686166763,27016.89679941535
2022-04-20,14,152598.41551271826,1038216.8734743521,4334,0.5255523920059204,0.18109695613384247,17633.883742034435
2022-04-21,11,580884.8853546232,3049161.2525376976,4911,0.485019713640213,0.07336867600679398,33000.542563170195
2022-04-21,14,1036856.3961018622,4404171.465452194,6054,0.5206087827682495,0.0740944966673851,32872.04532977939
2022-04-22,11,160903.9377539754,1540323.70358707,3263,0.492299884557724,0.04768778383731842,12295.183106273413
2022-04-22,14,283249.56970360875,1791073.9324300885,4235,0.53970867395401,0.09619595855474472,14126.780733525753
2022-04-23,11,629775.2235087156,2171153.170625791,3642,0.357911080121994,0.018554087728261948,17750.634871184826
2022-04-23,14,1074820.084098339,3262739.233029306,4795,0.5136911869049072,0.06871151924133301,29610.80333930254
2022-04-24,11,311408.87745678425,1859022.8649612218,3533,0.4553769528865814,0.035389628261327744,25590.77019739151
2022-04-24,14,370403.14252717793,1436153.6423407644,4022,0.5362303853034973,0.1056484654545784,26999.489205807447
2022-04-25,11,257640.6079211235,1001161.3734159321,3309,0.4995800256729126,0.03467082232236862,16497.525401979685
2022-04-25,14,422632.7759976983,1459837.3512532413,3930,0.5496972799301147,0.0911790132522583,22542.892187178135
2022-04-26,11,950123.8436008692,9935159.810781583,5170,0.42508822679519653,0.0026310260873287916,52418.83849391341
2022-04-26,14,2151878.325383216,12496420.862076283,5736,0.4971177279949188,0.009201167151331902,53581.00892949104
2022-04-27,11,1294513.3439711928,8976450.14719817,5970,0.4526819586753845,0.013994066044688225,53909.07353961468
2022-04-27,14,579883.9674632847,3372209.3015772104,5391,0.4632982611656189,0.021505635231733322,33394.47159636021
2022-04-28,11,1066332.1945269108,7161452.943918526,5402,0.38405585289001465,0.013161984272301197,46608.99216622114
2022-04-28,14,1182428.1166523397,6108510.09611401,5664,0.43673384189605713,0.024708205834031105,45349.28091958165
2022-04-29,11,1835150.3197218776,8533601.556478113,5861,0.0788113921880722,0.001199756865389645,54970.58050519228
2022-04-29,14,1935619.2086185813,12450722.861126453,6610,0.22579991817474365,0.0022554374299943447,53194.810368180275
2022-04-30,11,4661283.212481052,16152714.615806341,5866,0.13491804897785187,0.002160152420401573,54038.03776058555
2022-04-30,14,4434620.812507331,13028100.406565964,5797,0.2951156198978424,0.003133503720164299,53220.901229172945
2022-05-01,11,331969.8278551996,2161456.658285491,4446,0.21004240214824677,0.009826038032770157,41006.52503219247
2022-05-01,14,1471371.3170788884,4780963.771685004,5777,0.34896382689476013,0.022903049364686012,52666.48875170946
2022-05-02,11,355515.56234677136,1473110.7601055875,3880,0.2873806655406952,0.010805727913975716,33397.26578333974
2022-05-02,14,814635.20295614,2535679.3253426775,4296,0.3847217559814453,0.024655582383275032,32127.948413670063
2022-05-03,11,118173.30082035065,425193.2324105203,1780,0.3571319580078125,0.011534005403518677,20139.169396996498
2022-05-03,14,464448.7439736426,1358243.3088408113,3489,0.48168379068374634,0.03256458789110184,25711.169874608517
2022-05-04,11,179355.949935928,880453.4529095441,3197,0.5158063173294067,0.07027366012334824,22072.469681233168
2022-05-04,14,192264.6093020141,761613.9201207459,3330,0.47886595129966736,0.11834896355867386,18282.434447169304
2022-05-05,11,505873.5537366271,2301265.8518612236,4166,0.49159958958625793,0.06376186013221741,42935.1508820951
2022-05-05,14,146216.4214116335,658745.1332480013,2941,0.48391005396842957,0.11815442144870758,13500.33757442236
2022-05-06,11,155453.10902783275,591717.5165526867,2122,0.42378678917884827,0.044351402670145035,11821.719706863165
2022-05-06,14,210107.31152886152,930852.6941237003,2866,0.4611806273460388,0.07538177073001862,16993.53679960966
2022-05-07,11,281685.4290686846,1288477.9023616165,3310,0.35859036445617676,0.017255526036024094,25574.20941311121
2022-05-07,14,1336857.270531416,5428072.988505103,5302,0.45113033056259155,0.03313971310853958,47296.771587491035
2022-05-08,11,1138588.0534252822,4266095.350285716,5127,0.381721168756485,0.023405801504850388,48156.21417674422
2022-05-08,14,772285.6312804222,2738412.131380953,4823,0.3921442925930023,0.032321829348802567,43407.10678371787
2022-05-09,11,330738.0380426049,1315745.2564023882,3378,0.3758939802646637,0.014895305968821049,27673.37188267708
2022-05-09,14,1131929.0188466907,3250618.575776078,4830,0.47824910283088684,0.03987541422247887,40149.45344501734
2022-05-10,11,1168704.270069778,3385822.120866671,3564,0.49201950430870056,0.045451704412698746,49362.49917933345
2022-05-10,14,708351.6521204114,2153709.005293429,4122,0.4973137080669403,0.09537791460752487,37396.03923609853
2022-05-11,11,150522.09108400345,472507.12664717436,3053,0.4716116786003113,0.06933867931365967,20351.10857230425
2022-05-11,14,213566.0781059265,649613.0858149827,2946,0.4947599172592163,0.06885647028684616,33039.209686636925
2022-05-12,11,135580.05036264658,629005.4729506373,2436,0.4445713460445404,0.036631859838962555,27780.39043095708
2022-05-12,14,426601.8062852919,1398448.7404215038,3462,0.41752979159355164,0.044897645711898804,38674.91620904207
2022-05-13,11,561118.787147671,3494213.654025942,5317,0.3210616111755371,0.016231056302785873,42929.32202863693
2022-05-13,14,979110.4164355099,9029751.015211582,5899,0.343311071395874,0.01445296872407198,47564.77525949478
2022-05-14,11,1688604.9616134763,6205740.282498211,4835,0.35122182965278625,0.02000378631055355,55585.35516411066
2022-05-14,14,250666.92340297997,1297515.12101461,4222,0.46415969729423523,0.04092003405094147,36314.98926204443
2022-05-15,11,564369.4211280942,1855036.2101179361,5389,0.3168976902961731,0.03039553016424179,33510.65485820174
2022-05-15,14,493002.83912575245,1662355.2641020715,4708,0.4480242133140564,0.047591257840394974,37581.182474821806
2022-05-16,11,220758.26543067396,654905.309109658,2889,0.43091240525245667,0.05401894822716713,20975.459839254618
2022-05-16,14,238414.03973225504,792722.9773790762,3491,0.45724889636039734,0.07726895809173584,17843.586539566517
2022-05-17,11,346217.6228221804,851657.6624827236,2683,0.4527837634086609,0.05634008347988129,31641.717640519142
2022-05-17,14,291578.73739910126,1042159.7079266906,3897,0.481238454580307,0.090632863342762,23811.865897744894
2022-05-18,11,142157.9719170332,547131.3907244205,3226,0.4974801540374756,0.0845760703086853,20444.53612205386
2022-05-18,14,116540.5487767756,636794.446476996,3452,0.5150256156921387,0.11516527831554413,14512.045307189226
2022-05-19,11,306831.31553184986,912518.8293261379,3683,0.44792506098747253,0.08624167740345001,20202.67463296652
2022-05-19,14,278927.47093069553,866054.7296545208,4197,0.45784175395965576,0.10877223312854767,22963.75289824605
2022-05-20,11,168171.20659832656,755524.395820424,2874,0.40535449981689453,0.06681127101182938,21209.257504224777
2022-05-20,14,128523.07960346341,520349.7877378315,2758,0.45166662335395813,0.0912025049328804,19531.666847378016
2022-05-21,11,157567.76313374937,919690.8408273757,3273,0.4110003709793091,0.030142411589622498,20078.358680844307
2022-05-21,14,294769.39343866706,916604.1816957742,3785,0.446750283241272,0.05406671017408371,22860.827815294266
2022-05-22,11,247564.28209288418,806139.7517426461,3923,0.46971768140792847,0.04418843239545822,22445.423907488585
2022-05-22,14,160206.10865029693,753858.9095956385,3927,0.4885912239551544,0.07301100343465805,18900.936479389668
2022-05-23,11,199419.84400615096,589001.6290742457,2668,0.42937806248664856,0.026360871270298958,22421.913067519665
2022-05-23,14,239835.76714459062,713004.8252336085,3989,0.48275139927864075,0.05738057568669319,23038.839893341064
2022-05-24,11,272162.9408710897,805298.4152014256,4384,0.4994746148586273,0.05390620976686478,24020.286675810814
2022-05-24,14,140870.09687286615,588884.7723381221,3642,0.4941720962524414,0.0773160457611084,26587.738900005817
2022-05-25,11,139930.40222412348,394992.78294089437,2699,0.4717342257499695,0.044050972908735275,20444.75923651457
2022-05-25,14,153305.9125070274,505765.7483831048,3559,0.48211294412612915,0.0687185600399971,21765.013870745897
