fire_id,ignite_h,end_h,hours,damagearea,source,n_cells,coord_src,loc
4928,2022-02-01 05:00:00,2022-02-01 14:00:00,10,1.5,point,1,original,울산 울주 서생
5017,2023-03-29 16:00:00,2023-03-29 17:00:00,2,0.3,point,1,original,강원 평창 진부
5018,2023-03-29 14:00:00,2023-03-29 17:00:00,4,0.72,point,1,original,경기 여주 흥천
5019,2023-03-29 14:00:00,2023-03-29 15:00:00,2,0.01,point,1,original,충남 아산 둔포
5020,2023-03-29 13:00:00,2023-03-29 17:00:00,5,0.5,point,1,sgis_recovered,경남 거제 하청
5023,2024-03-14 13:00:00,2024-03-14 14:00:00,2,0.06,point,1,original,세종 금남 nan
5024,2024-03-14 11:00:00,2024-03-14 12:00:00,2,0.04,point,1,sgis_recovered,충남 천안 동남 수신
5025,2024-03-14 11:00:00,2024-03-14 12:00:00,2,0.03,point,1,sgis_recovered,충남 천안 동남 수신
5026,2024-03-11 11:00:00,2024-03-11 11:00:00,1,0.3,point,1,original,충북 괴산 감물
5027,2024-03-04 13:00:00,2024-03-04 18:00:00,6,0.05,point,1,original,충남 금산 제원
5028,2024-03-03 17:00:00,2024-03-03 19:00:00,3,0.25,point,1,original,충북 청주 상당 낭성
5029,2024-03-01 18:00:00,2024-03-01 18:00:00,1,0.16,point,1,original,인천 서구 nan
5030,2024-03-01 14:00:00,2024-03-01 14:00:00,1,0.01,point,1,original,대구 수성 nan
5031,2024-02-17 17:00:00,2024-02-17 18:00:00,2,0.01,point,1,sgis_recovered,경북 의성 다인
5032,2024-02-13 15:00:00,2024-02-13 17:00:00,3,0.13,point,1,original,경기 화성 매송
5033,2024-02-13 14:00:00,2024-02-13 15:00:00,2,0.03,point,1,sgis_recovered,충북 청주 상당 남일
5034,2024-02-09 14:00:00,2024-02-09 16:00:00,3,0.06,point,1,original,경기 용인 처인 원삼
5035,2024-02-04 13:00:00,2024-02-04 14:00:00,2,0.07,point,1,original,경기 가평 청평
5036,2024-02-03 13:00:00,2024-02-03 13:00:00,1,0.01,point,1,original,경기 이천 호법
5037,2024-02-01 10:00:00,2024-02-01 12:00:00,3,0.01,point,1,sgis_recovered,충남 보령 청소
5038,2024-03-28 10:00:00,2024-03-28 11:00:00,2,0.01,point,1,sgis_recovered,강원 인제 북
5040,2024-04-19 21:00:00,2024-04-19 22:00:00,2,0.01,point,1,original,경기 포천 화현
5041,2024-04-19 13:00:00,2024-04-19 17:00:00,5,0.2,point,1,sgis_recovered,강원 영월 무릉도원
5042,2024-03-29 13:00:00,2024-03-29 14:00:00,2,0.27,point,1,sgis_recovered,경북 울진 북
5043,2024-03-25 04:00:00,2024-03-25 06:00:00,3,0.2,point,1,original,충북 음성 금왕
5044,2024-04-01 13:00:00,2024-04-01 14:00:00,2,0.1,point,1,original,강원 삼척 도계
5045,2024-04-01 11:00:00,2024-04-01 12:00:00,2,0.05,point,1,original,경기 광주 도척
5046,2024-04-19 11:00:00,2024-04-19 12:00:00,2,0.05,point,1,original,경기 연천 백학
5047,2024-04-18 16:00:00,2024-04-18 17:00:00,2,0.13,point,1,original,경기 화성 서신
5048,2024-04-08 17:00:00,2024-04-08 17:00:00,1,0.01,point,1,original,경기 안산 단원
5050,2024-04-08 12:00:00,2024-04-08 14:00:00,3,0.01,point,1,original,경기 고양 덕양
5051,2024-04-08 06:00:00,2024-04-08 11:00:00,6,0.1,point,1,original,경기 성남 분당
5052,2024-04-07 15:00:00,2024-04-07 16:00:00,2,0.05,point,1,sgis_recovered,경기 가평 북
5053,2024-04-07 14:00:00,2024-04-07 16:00:00,3,0.08,point,1,original,경기 남양주 와부
5054,2024-04-07 14:00:00,2024-04-07 19:00:00,6,0.08,point,1,sgis_recovered,인천 서 nan
5055,2024-04-07 14:00:00,2024-04-07 15:00:00,2,0.03,point,1,sgis_recovered,강원 양양 강현
5056,2024-04-07 13:00:00,2024-04-07 14:00:00,2,0.01,point,1,original,대구 동 nan
5057,2024-04-07 12:00:00,2024-04-07 13:00:00,2,0.01,point,1,original,경북 상주 화남
5058,2024-04-07 12:00:00,2024-04-07 13:00:00,2,0.05,point,1,original,강원 횡성 횡성
5059,2024-04-07 11:00:00,2024-04-07 16:00:00,6,0.68,point,1,original,강원 동해 nan
5060,2024-04-07 11:00:00,2024-04-07 12:00:00,2,0.2,point,1,original,강원 철원 갈말
5061,2024-04-07 10:00:00,2024-04-07 11:00:00,2,0.05,point,1,original,충북 제천 청풍
5062,2024-04-07 10:00:00,2024-04-07 12:00:00,3,0.09,point,1,original,경기 남양주 화도
5064,2024-04-07 09:00:00,2024-04-07 11:00:00,3,0.1,point,1,original,경기 동두천 nan
5065,2024-04-07 09:00:00,2024-04-07 10:00:00,2,0.1,point,1,original,강원 철원 갈말
5066,2024-04-04 17:00:00,2024-04-04 19:00:00,3,0.28,point,1,original,경기 남양주 진접
5067,2023-03-31 20:00:00,2023-03-31 21:00:00,2,0.05,point,1,sgis_recovered,경기 연천 왕징
5068,2023-03-31 16:00:00,2023-03-31 17:00:00,2,0.01,point,1,sgis_recovered,경기 광주 남한산성
5069,2023-03-31 15:00:00,2023-03-31 19:00:00,5,0.8,point,1,original,강원 홍천 두촌
5070,2023-03-31 15:00:00,2023-03-31 17:00:00,3,0.1,point,1,original,경남 함양 안의
5071,2023-03-31 14:00:00,2023-03-31 20:00:00,7,1.0,point,1,original,강원 원주 nan
5072,2023-03-31 14:00:00,2023-03-31 16:00:00,3,0.22,point,1,original,경북 경주 안강
5073,2023-03-31 13:00:00,2023-03-31 14:00:00,2,0.16,point,1,original,경기 용인 처인 양지
5074,2023-03-31 12:00:00,2023-03-31 16:00:00,5,0.5,point,1,original,전남 순천 황전
5075,2023-03-31 12:00:00,2023-03-31 13:00:00,2,0.27,point,1,original,경북 경주 강동
5076,2023-03-31 11:00:00,2023-03-31 12:00:00,2,0.1,point,1,original,전북 순창 팔덕
5077,2023-03-31 09:00:00,2023-03-31 10:00:00,2,0.01,point,1,original,세종 부강 nan
5078,2023-03-31 00:00:00,2023-03-31 03:00:00,4,0.09,point,1,original,광주 광산 광산
5079,2023-03-06 17:00:00,2023-03-06 20:00:00,4,0.8,point,1,original,경북 울진 금강송
5080,2023-03-06 16:00:00,2023-03-06 19:00:00,4,0.12,point,1,original,경북 안동 예안
5081,2023-03-06 16:00:00,2023-03-06 17:00:00,2,0.01,point,1,original,강원 고성 죽왕
5082,2023-03-06 16:00:00,2023-03-06 17:00:00,2,0.3,point,1,original,충북 청주 청원 오창
5083,2023-03-06 15:00:00,2023-03-06 18:00:00,4,0.2,point,1,original,경남 밀양 nan
5084,2023-03-06 15:00:00,2023-03-06 19:00:00,5,0.5,point,1,original,경기 안성 보개
5085,2023-03-06 15:00:00,2023-03-06 17:00:00,3,0.02,point,1,original,충북 충주 주덕
5086,2023-03-06 14:00:00,2023-03-06 19:00:00,6,2.0,point,1,original,경기 안성 죽산
5087,2023-03-06 13:00:00,2023-03-06 18:00:00,6,0.5,point,1,sgis_recovered,전남 장성 진원
5088,2023-03-06 13:00:00,2023-03-06 14:00:00,2,0.15,point,1,sgis_recovered,강원 횡성 서원
5089,2023-03-06 13:00:00,2023-03-06 16:00:00,4,0.2,point,1,original,전남 고흥 풍양
5090,2023-03-06 12:00:00,2023-03-06 17:00:00,6,0.4,point,1,original,전북 임실 임실
5091,2023-03-06 11:00:00,2023-03-06 15:00:00,5,0.26,point,1,original,전남 무안 몽탄
5092,2023-03-06 10:00:00,2023-03-06 16:00:00,7,3.0,point,1,original,경북 청송 파천
5093,2023-03-06 09:00:00,2023-03-06 11:00:00,3,0.02,point,1,sgis_recovered,경남 합천 가야
5094,2023-03-06 00:00:00,2023-03-06 10:00:00,11,0.16,point,1,original,경북 성주 선남
5095,2023-03-05 19:00:00,2023-03-05 21:00:00,3,0.6,point,1,original,충남 서산 운산
5096,2023-03-05 15:00:00,2023-03-05 16:00:00,2,0.01,point,1,original,인천 남동 nan
5097,2023-03-05 14:00:00,2023-03-05 17:00:00,4,0.05,point,1,original,전남 구례 산동
5098,2023-03-05 14:00:00,2023-03-05 17:00:00,4,0.3,point,1,sgis_recovered,전남 완도 신지
5099,2023-03-05 13:00:00,2023-03-05 16:00:00,4,0.9,point,1,original,충남 공주 탄천
5100,2023-03-05 12:00:00,2023-03-05 14:00:00,3,0.05,point,1,sgis_recovered,경남 창녕 대합
5101,2023-03-05 12:00:00,2023-03-05 14:00:00,3,0.3,point,1,original,전북 무주 무풍
5102,2023-03-05 12:00:00,2023-03-05 17:00:00,6,3.0,point,1,original,경북 경산 남천
5103,2023-03-05 11:00:00,2023-03-05 13:00:00,3,0.05,point,1,original,광주 광산 nan
5104,2023-03-05 05:00:00,2023-03-05 07:00:00,3,0.15,point,1,original,대전 동 nan
5105,2023-02-26 20:00:00,2023-02-26 22:00:00,3,0.01,point,1,original,전남 보성 벌교
5106,2023-02-26 15:00:00,2023-02-26 16:00:00,2,0.04,point,1,original,경기 시흥 nan
5107,2023-02-26 14:00:00,2023-02-26 15:00:00,2,0.6,point,1,sgis_recovered,인천 강화 송해
5108,2023-02-26 14:00:00,2023-02-26 16:00:00,3,0.1,point,1,original,전북 군산 옥산
5109,2023-02-26 14:00:00,2023-02-26 16:00:00,3,0.5,point,1,sgis_recovered,전북 임실 강진
5110,2023-02-26 14:00:00,2023-02-26 17:00:00,4,2.0,point,1,original,경북 영천 화남
5111,2023-02-26 14:00:00,2023-02-26 16:00:00,3,0.1,point,1,sgis_recovered,경기 안성 금광
5112,2023-02-26 14:00:00,2023-02-26 16:00:00,3,0.02,point,1,original,광주 광산 nan
5113,2023-02-26 13:00:00,2023-02-26 15:00:00,3,0.03,point,1,sgis_recovered,전남 순천 서
5114,2023-02-26 13:00:00,2023-02-26 15:00:00,3,0.1,point,1,sgis_recovered,충북 단양 대강
5115,2023-02-26 13:00:00,2023-02-26 15:00:00,3,0.33,point,1,original,경기 남양주 화도
5116,2023-02-26 13:00:00,2023-02-26 16:00:00,4,0.5,point,1,sgis_recovered,전남 화순 이양
5117,2023-02-26 12:00:00,2023-02-26 14:00:00,3,0.2,point,1,sgis_recovered,전북 임실 삼계
5118,2023-02-26 11:00:00,2023-02-26 14:00:00,4,0.2,point,1,original,강원 홍천 서석
5119,2023-02-26 11:00:00,2023-02-26 12:00:00,2,0.02,point,1,original,전북 군산 nan
5120,2023-02-26 11:00:00,2023-02-26 12:00:00,2,0.03,point,1,original,세종 금남 nan
5121,2023-03-13 20:00:00,2023-03-13 23:00:00,4,1.0,point,1,original,경북 봉화 소천
5122,2023-03-13 09:00:00,2023-03-13 11:00:00,3,0.03,point,1,sgis_recovered,전남 화순 이양
5123,2023-03-13 06:00:00,2023-03-13 08:00:00,3,0.01,point,1,original,경남 거제 사등
5124,2023-03-02 21:00:00,2023-03-02 23:00:00,3,0.1,point,1,sgis_recovered,경남 하동 양보
5125,2023-03-02 17:00:00,2023-03-02 19:00:00,3,0.66,point,1,original,경기 안성 미양
5126,2023-03-02 16:00:00,2023-03-02 17:00:00,2,0.1,point,1,original,충남 천안 동남 광덕
5127,2023-03-02 15:00:00,2023-03-02 17:00:00,3,0.2,point,1,sgis_recovered,전북 임실 성수
5128,2023-03-02 15:00:00,2023-03-03 15:00:00,25,10.0,point,1,original,경북 김천 개령
5129,2023-03-02 15:00:00,2023-03-02 20:00:00,6,1.0,point,1,original,전남 광양 봉강
5130,2023-03-02 13:00:00,2023-03-02 17:00:00,5,1.0,point,1,original,경기 가평 청평
5131,2023-03-02 12:00:00,2023-03-02 15:00:00,4,0.43,point,1,original,경기 화성 정남
5132,2023-03-02 11:00:00,2023-03-02 14:00:00,4,0.5,point,1,sgis_recovered,전남 담양 용
5133,2023-03-02 09:00:00,2023-03-02 11:00:00,3,0.02,point,1,original,전남 여수 nan
5134,2023-03-02 09:00:00,2023-03-02 14:00:00,6,0.3,point,1,original,광주 광산 nan
5135,2023-03-02 06:00:00,2023-03-02 08:00:00,3,0.06,point,1,original,경북 경주 nan
5136,2023-03-02 04:00:00,2023-03-02 06:00:00,3,0.02,point,1,original,전북 전주 완산
5137,2023-02-28 20:00:00,2023-02-28 21:00:00,2,0.2,point,1,original,강원 평창 미탄
5138,2023-02-28 19:00:00,2023-02-28 22:00:00,4,0.03,point,1,original,강원 평창 봉평
5139,2023-02-28 17:00:00,2023-02-28 18:00:00,2,0.3,point,1,original,충남 공주 탄천
5141,2023-02-28 16:00:00,2023-02-28 18:00:00,3,0.1,point,1,original,전남 보성 율어
5142,2023-02-28 15:00:00,2023-03-01 11:00:00,21,37.0,polygon,1,original,경북 예천 풍양
5143,2023-02-28 15:00:00,2023-02-28 20:00:00,6,0.5,point,1,original,경북 상주 은척
5144,2023-02-28 15:00:00,2023-02-28 19:00:00,5,0.8,point,1,original,전북 익산 왕궁
5145,2023-02-28 15:00:00,2023-02-28 18:00:00,4,1.0,point,1,original,전북 남원 사매
5146,2023-02-28 14:00:00,2023-02-28 19:00:00,6,1.0,point,1,original,전북 완주 비봉
5147,2023-02-28 14:00:00,2023-03-01 12:00:00,23,51.0,polygon,3,original,경북 영천 화남
5148,2023-02-28 14:00:00,2023-03-01 14:00:00,25,9.1,point,1,sgis_recovered,경북 성주 금수
5149,2023-03-11 23:00:00,2023-03-12 01:00:00,3,0.02,point,1,original,서울 도봉 nan
5150,2023-03-11 22:00:00,2023-03-12 14:00:00,17,2.96,point,1,original,경남 양산 원동
5151,2023-03-11 20:00:00,2023-03-12 10:00:00,15,1.3,point,1,original,충남 당진 석문
5152,2023-03-11 15:00:00,2023-03-11 23:00:00,9,4.0,point,1,sgis_recovered,광주 북 nan
5153,2023-03-11 15:00:00,2023-03-11 16:00:00,2,0.02,point,1,sgis_recovered,경기 파주 조리
5154,2023-03-11 15:00:00,2023-03-11 17:00:00,3,0.66,point,1,original,충남 천안 동남 풍세
5155,2023-03-11 14:00:00,2023-03-11 16:00:00,3,0.3,point,1,original,전북 남원 송동
5156,2023-03-11 14:00:00,2023-03-11 18:00:00,5,0.4,point,1,original,충남 공주 탄천
5157,2023-03-11 14:00:00,2023-03-11 22:00:00,9,1.0,point,1,sgis_recovered,대구 남 nan
5158,2023-03-11 14:00:00,2023-03-11 18:00:00,5,0.15,point,1,original,경기 안성 대덕
5159,2023-03-11 14:00:00,2023-03-11 16:00:00,3,0.1,point,1,original,충남 천안 서북
5160,2023-03-11 13:00:00,2023-03-12 13:00:00,25,91.0,point,1,original,경남 하동 화개
5161,2023-03-11 12:00:00,2023-03-11 14:00:00,3,0.15,point,1,sgis_recovered,강원 홍천 서
5162,2023-03-11 11:00:00,2023-03-11 15:00:00,5,0.3,point,1,original,충북 괴산 청천
5163,2023-03-11 11:00:00,2023-03-11 14:00:00,4,1.3,point,1,original,충남 천안 동남
5164,2024-03-21 10:00:00,2024-03-21 13:00:00,4,0.8,point,1,original,경기 군포시 nan
5165,2024-03-10 15:00:00,2024-03-10 17:00:00,3,0.03,point,1,original,경기 안산 단원
5166,2024-03-10 15:00:00,2024-03-10 17:00:00,3,0.5,point,1,original,충북 옥천 동이
5167,2024-03-10 14:00:00,2024-03-10 16:00:00,3,0.17,point,1,original,충남 공주 정안
5168,2024-03-10 14:00:00,2024-03-10 15:00:00,2,0.01,point,1,sgis_recovered,경기 파주 적성
5169,2024-03-09 13:00:00,2024-03-09 15:00:00,3,0.5,point,1,original,경기 양평 양평
5170,2024-03-09 13:00:00,2024-03-09 13:00:00,1,0.01,point,1,original,경남 사천 용현
5171,2024-03-09 12:00:00,2024-03-09 13:00:00,2,0.4,point,1,sgis_recovered,충북 음성 삼성
5172,2024-03-09 12:00:00,2024-03-09 14:00:00,3,0.07,point,1,sgis_recovered,충남 서천 마산
5173,2024-03-09 12:00:00,2024-03-09 13:00:00,2,0.1,point,1,original,경기 화성 매송
5174,2023-03-30 16:00:00,2023-03-30 19:00:00,4,0.7,point,1,original,강원 횡성 청일
5175,2023-03-30 15:00:00,2023-03-30 18:00:00,4,0.11,point,1,original,경기 화성 매송
5176,2023-03-30 14:00:00,2023-03-30 18:00:00,5,0.3,point,1,original,경기 연천 연천
5177,2023-03-30 14:00:00,2023-03-30 15:00:00,2,0.02,point,1,original,강원 평창 진부
5178,2023-03-30 14:00:00,2023-03-31 14:00:00,25,29.0,point,1,original,경기 포천 영북
5179,2023-03-30 13:00:00,2023-03-30 16:00:00,4,0.05,point,1,original,경남 거창 웅양
5180,2023-03-30 13:00:00,2023-03-30 14:00:00,2,0.33,point,1,sgis_recovered,인천 서 nan
5181,2023-03-30 13:00:00,2023-03-31 09:00:00,21,21.0,point,1,original,충북 제천 봉양
5182,2023-03-30 12:00:00,2023-03-31 12:00:00,25,68.0,polygon,15,original,강원 화천 화천
5183,2023-03-30 12:00:00,2023-03-30 12:00:00,1,0.4,point,1,original,강원 강릉 연곡
5184,2023-03-30 11:00:00,2023-03-30 13:00:00,3,0.7,point,1,original,경북 경주 산내
5185,2023-03-30 10:00:00,2023-03-30 11:00:00,2,0.02,point,1,original,경기 여주 가남
5186,2023-03-28 16:00:00,2023-03-28 18:00:00,3,0.3,point,1,original,충남 당진 송산
5187,2023-03-28 15:00:00,2023-03-28 18:00:00,4,0.1,point,1,original,충북 옥천 동이
5188,2023-03-28 15:00:00,2023-03-28 16:00:00,2,0.04,point,1,original,충남 보령 남포
5189,2023-03-28 14:00:00,2023-03-28 16:00:00,3,0.01,point,1,original,경남 합천 용주
5190,2023-03-28 14:00:00,2023-03-28 16:00:00,3,0.02,point,1,original,경기 의왕 nan
5191,2023-03-28 14:00:00,2023-03-28 15:00:00,2,0.01,point,1,original,강원 철원 갈말
5192,2023-03-16 21:00:00,2023-03-16 22:00:00,2,0.05,point,1,sgis_recovered,강원 영월 남
5193,2023-03-16 19:00:00,2023-03-16 23:00:00,5,0.5,point,1,original,경남 진주 명석
5194,2023-03-16 14:00:00,2023-03-17 14:00:00,25,86.0,polygon,1,original,경북 상주 외남
5195,2023-03-16 12:00:00,2023-03-16 17:00:00,6,0.3,point,1,original,전남 진도 의신
5196,2023-03-16 12:00:00,2023-03-16 13:00:00,2,0.01,point,1,original,부산 연제 nan
5197,2023-03-16 11:00:00,2023-03-16 16:00:00,6,0.2,point,1,original,경남 밀양 무안
5198,2023-02-25 23:00:00,2023-02-26 01:00:00,3,0.1,point,1,original,경남 함양 함양
5199,2023-02-25 18:00:00,2023-02-25 19:00:00,2,0.02,point,1,original,인천 강화 내가
5200,2023-02-25 18:00:00,2023-02-25 21:00:00,4,1.0,point,1,sgis_recovered,충남 금산 부리
5201,2023-02-25 15:00:00,2023-02-25 18:00:00,4,1.0,point,1,original,충남 부여 은산
5202,2023-02-25 14:00:00,2023-02-25 17:00:00,4,0.5,point,1,original,경남 진주 대곡
5203,2023-02-25 13:00:00,2023-02-25 15:00:00,3,0.1,point,1,original,경북 예천 은풍
5204,2023-02-25 13:00:00,2023-02-25 14:00:00,2,0.5,point,1,original,충남 부여 세도
5205,2023-02-25 13:00:00,2023-02-25 14:00:00,2,0.1,point,1,sgis_recovered,전남 순천 상사
5206,2023-02-25 12:00:00,2023-02-25 16:00:00,5,0.09,point,1,original,경기 화성 송산
5207,2023-02-25 12:00:00,2023-02-25 14:00:00,3,0.05,point,1,sgis_recovered,경남 거창 북상
5208,2023-02-25 12:00:00,2023-02-25 15:00:00,4,0.6,point,1,original,경기 여주 점동
5209,2023-02-25 10:00:00,2023-02-25 13:00:00,4,0.3,point,1,original,경북 안동 일직
5210,2023-02-07 15:00:00,2023-02-07 16:00:00,2,0.01,point,1,sgis_recovered,경북 상주 이안
5211,2023-02-07 14:00:00,2023-02-07 18:00:00,5,0.02,point,1,original,경남 거창 가북
5212,2023-02-07 13:00:00,2023-02-07 16:00:00,4,0.01,point,1,original,경기 하남 nan
5213,2023-02-07 09:00:00,2023-02-07 10:00:00,2,0.01,point,1,sgis_recovered,경기 양평 양서
5214,2023-02-06 22:00:00,2023-02-07 01:00:00,4,0.3,point,1,sgis_recovered,경남 합천 봉산
5216,2023-02-06 13:00:00,2023-02-06 15:00:00,3,0.3,point,1,sgis_recovered,전북 임실 성수
5217,2023-02-06 13:00:00,2023-02-06 15:00:00,3,0.1,point,1,original,전북 익산 함라
5218,2023-02-06 11:00:00,2023-02-06 13:00:00,3,0.1,point,1,original,전남 진도 조도
5219,2024-03-08 18:00:00,2024-03-08 19:00:00,2,0.01,point,1,original,경기 화성 팔탄
5220,2024-03-06 20:00:00,2024-03-06 21:00:00,2,0.1,point,1,original,경기 하남 nan
5221,2024-02-14 17:00:00,2024-02-15 02:00:00,10,3.0,point,1,original,경기 남양주 진접
5222,2023-03-08 14:00:00,2023-03-08 17:00:00,4,0.03,point,1,sgis_recovered,대구 북 nan
5223,2023-03-08 14:00:00,2023-03-09 14:00:00,25,163.0,point,1,original,경남 합천 용주
5224,2023-03-08 14:00:00,2023-03-08 15:00:00,2,0.15,point,1,original,경기 평택 안중
5225,2023-03-08 13:00:00,2023-03-08 20:00:00,8,2.0,point,1,original,충남 부여 옥산
5226,2023-03-08 10:00:00,2023-03-08 18:00:00,9,2.0,point,1,sgis_recovered,전남 화순 백아
5227,2023-03-08 10:00:00,2023-03-08 17:00:00,8,0.3,point,1,original,대구 동 nan
5228,2023-03-07 18:00:00,2023-03-07 19:00:00,2,0.01,point,1,original,경기 포천 군내
5229,2023-03-07 18:00:00,2023-03-07 19:00:00,2,0.03,point,1,sgis_recovered,대구 북 nan
5230,2023-03-07 17:00:00,2023-03-07 17:00:00,1,0.06,point,1,original,충남 서천 서천
5231,2023-03-07 15:00:00,2023-03-07 19:00:00,5,0.01,point,1,original,부산 금정 nan
5232,2023-03-07 15:00:00,2023-03-07 19:00:00,5,1.0,point,1,original,경남 산청 차황
5233,2023-03-07 14:00:00,2023-03-07 15:00:00,2,0.03,point,1,original,경북 칠곡 지천
5234,2023-03-07 13:00:00,2023-03-07 17:00:00,5,0.5,point,1,original,대구 수성 nan
5235,2023-03-07 12:00:00,2023-03-07 20:00:00,9,7.0,point,1,original,충남 당진 면천
5236,2023-03-04 18:00:00,2023-03-04 22:00:00,5,0.1,point,1,original,전북 완주 비봉
5237,2023-03-04 18:00:00,2023-03-04 20:00:00,3,0.01,point,1,sgis_recovered,광주 동 nan
5238,2023-03-04 18:00:00,2023-03-05 12:00:00,19,4.0,point,1,sgis_recovered,대구 남 nan
5239,2023-03-04 14:00:00,2023-03-04 15:00:00,2,0.2,point,1,original,충북 제천 봉양
5240,2023-03-04 13:00:00,2023-03-04 15:00:00,3,0.5,point,1,sgis_recovered,전남 화순 동
5241,2023-03-04 13:00:00,2023-03-04 13:00:00,1,0.3,point,1,original,충남 부여 충화
5242,2023-03-04 10:00:00,2023-03-04 11:00:00,2,0.01,point,1,sgis_recovered,대전 서 nan
5243,2024-03-22 15:00:00,2024-03-22 20:00:00,6,1.5,point,1,original,경남 합천 율곡
5244,2024-03-22 14:00:00,2024-03-22 15:00:00,2,0.03,point,1,original,충남 청양 대치
5245,2024-03-22 13:00:00,2024-03-22 17:00:00,5,0.6,point,1,original,충남 당진 석문
5246,2024-03-22 13:00:00,2024-03-22 18:00:00,6,1.0,point,1,original,전북 무주 부남
5247,2024-03-22 12:00:00,2024-03-22 16:00:00,5,0.8,point,1,sgis_recovered,충북 보은 속리산
5248,2024-03-22 11:00:00,2024-03-22 15:00:00,5,0.9,point,1,original,충남 보령 주교
5249,2024-03-13 18:00:00,2024-03-13 19:00:00,2,0.2,point,1,original,경남 창녕 도천
5250,2024-03-13 13:00:00,2024-03-13 14:00:00,2,0.02,point,1,original,경남 산청 삼장
5251,2024-03-13 13:00:00,2024-03-13 15:00:00,3,0.2,point,1,original,경기 화성 nan
5252,2024-02-12 13:00:00,2024-02-12 16:00:00,4,0.3,point,1,original,경남 진주 수곡
5253,2024-02-12 13:00:00,2024-02-12 15:00:00,3,0.2,point,1,sgis_recovered,전남 나주 다도
5254,2024-02-12 12:00:00,2024-02-12 14:00:00,3,0.13,point,1,original,경기 가평 청평
5255,2023-03-21 17:00:00,2023-03-21 20:00:00,4,0.02,point,1,original,경기 여주 점동
5256,2023-03-21 16:00:00,2023-03-22 01:00:00,10,0.01,point,1,original,강원 고성 간성
5257,2023-03-21 15:00:00,2023-03-21 18:00:00,4,0.5,point,1,original,강원 원주 소초
5258,2023-03-21 14:00:00,2023-03-21 15:00:00,2,0.02,point,1,original,경기 시흥 nan
5260,2023-03-21 14:00:00,2023-03-21 18:00:00,5,0.3,point,1,original,강원 양구 방산
5262,2023-03-21 13:00:00,2023-03-21 17:00:00,5,0.5,point,1,original,경북 영덕 남정
5263,2023-03-21 12:00:00,2023-03-21 16:00:00,5,2.0,point,1,original,경남 산청 생비량
5264,2023-03-21 12:00:00,2023-03-21 14:00:00,3,1.2,point,1,original,울산 울주 두동
5266,2023-03-21 12:00:00,2023-03-21 14:00:00,3,0.3,point,1,sgis_recovered,전남 광양 진상
5267,2023-03-21 12:00:00,2023-03-21 23:00:00,12,10.0,point,1,sgis_recovered,경북 안동 도산
5268,2023-03-21 11:00:00,2023-03-21 14:00:00,4,0.1,point,1,sgis_recovered,전남 영광 염산
5269,2023-03-21 10:00:00,2023-03-21 10:00:00,1,0.01,point,1,original,경기 파주 탄현
5270,2023-03-19 18:00:00,2023-03-19 19:00:00,2,0.05,point,1,original,충남 보령 주산
5271,2023-03-19 18:00:00,2023-03-19 20:00:00,3,0.1,point,1,original,충북 진천 초평
5272,2023-03-19 16:00:00,2023-03-19 16:00:00,1,0.05,point,1,original,경기 양평 개군
5274,2023-03-19 14:00:00,2023-03-19 18:00:00,5,1.5,point,1,original,경북 영천 청통
5275,2023-03-19 12:00:00,2023-03-19 12:00:00,1,0.1,point,1,original,충북 제천 백운
5276,2023-03-19 05:00:00,2023-03-19 11:00:00,7,0.1,point,1,original,전남 보성 회천
5277,2023-03-14 16:00:00,2023-03-14 16:00:00,1,0.01,point,1,sgis_recovered,경기 양주 백석
5278,2022-02-18 16:00:00,2022-02-18 17:00:00,2,0.05,point,1,original,충남 부여 세도
5279,2022-02-18 15:00:00,2022-02-18 17:00:00,3,0.09,point,1,original,경남 양산 nan
5280,2022-02-18 09:00:00,2022-02-18 10:00:00,2,0.16,point,1,original,경기 평택 nan
5281,2022-02-16 16:00:00,2022-02-16 18:00:00,3,0.01,point,1,original,경기 의정부 nan
5282,2022-02-16 15:00:00,2022-02-16 23:00:00,9,0.2,point,1,original,부산 기장 철마
5283,2022-02-16 15:00:00,2022-02-16 16:00:00,2,0.06,point,1,original,경기 광주 곤지암
5284,2022-02-16 14:00:00,2022-02-16 16:00:00,3,0.3,point,1,sgis_recovered,경북 고령 성산
5285,2022-02-16 13:00:00,2022-02-16 16:00:00,4,0.15,point,1,original,경기 성남 중원
5286,2022-02-15 17:00:00,2022-02-15 19:00:00,3,0.1,point,1,original,전북 남원 산내
5287,2022-02-15 13:00:00,2022-02-15 16:00:00,4,0.5,point,1,original,경남 진주 명석
5288,2022-02-15 13:00:00,2022-02-15 22:00:00,10,3.0,point,1,original,경북 성주 선남
5289,2022-02-15 12:00:00,2022-02-15 14:00:00,3,0.32,point,1,original,경남 창원 마산회원 nan
5290,2022-02-15 04:00:00,2022-02-16 04:00:00,25,4.0,point,1,original,경북 영덕 지품
5291,2022-02-14 21:00:00,2022-02-15 00:00:00,4,0.1,point,1,sgis_recovered,경북 군위 군위
5292,2022-02-14 16:00:00,2022-02-14 18:00:00,3,0.5,point,1,original,경남 산청 시천
5293,2022-02-14 15:00:00,2022-02-14 17:00:00,3,0.4,point,1,original,강원 원주 nan
5294,2022-02-14 13:00:00,2022-02-14 15:00:00,3,0.3,point,1,original,충남 금산 제원
5295,2022-02-13 14:00:00,2022-02-13 16:00:00,3,0.5,point,1,sgis_recovered,전북 남원 대강
