prow,pcol,forest_ratio,pop_total,households,houses,low_count_only,is_wui,expo_rank,T,vpd,wind,hum4d,prcp4d,ndmi,y_prob_t1,haz_rank_t1,haz_top_t1,y_prob_t2,haz_rank_t2,haz_top_t2,y_prob_t3,haz_rank_t3,haz_top_t3,score_t1,rank
655,1069,0.35,5027.369714438915,2369.5636563897133,1679.910683810711,False,True,99.45213629659011,2024-02-14 11:00:00,5.1890984,1.2,65.231674,0.0,-0.0957,0.08706199,99.02458161806594,0.9754183819340625,0.09724731,99.16350484215957,0.8364951578404316,0.09244524,98.16229027161238,1.8377097283876225,99.23835895732802,4
624,1097,0.34,5606.813134491444,2513.5689411759377,2011.8353777825832,False,True,99.59715904161037,2024-02-14 11:00:00,4.548637,0.6,67.71574,0.0,-0.0455,0.08179778,98.83057278287133,1.1694272171286713,0.1056893,99.50073626621668,0.499263733783323,0.11661637,99.64422756537722,0.35577243462277863,99.21386591224085,5
623,1090,0.39,5464.003271073103,2365.6894755661488,1946.8510527014732,False,True,99.56319645004153,2024-02-14 11:00:00,4.701292,0.3,63.57168,0.0,-0.0458,0.07965481,98.73437449616819,1.2656255038318136,0.10297414,99.40400055891742,0.5959994410825828,0.11765994,99.66384341713513,0.3361565828648736,99.14878547310485,6
650,1072,0.54,7364.659270584583,3316.2385507822037,2652.726648837328,False,True,99.8522503315691,2024-02-14 11:00:00,4.795098,0.7,64.494125,0.0,-0.0698,0.069031216,98.02229220632651,1.9777077936734884,0.08256075,98.12386469899073,1.8761353010092705,0.08840045,97.56440985844341,2.435590141556588,98.9372712689478,7
649,1054,0.32999998,5943.979496836662,2684.6621926426888,2054.589917510748,False,True,99.66409261623511,2024-02-14 11:00:00,5.3462315,0.8,67.167244,0.0,-0.0698,0.07057392,98.15664735535324,1.8433526446467567,0.08438455,98.30658770166708,1.693412298332916,0.08737734,97.38141814546901,2.618581854530987,98.91036998579418,8
640,1456,0.35,2107.003628909588,793.1809074580669,746.9351271092892,False,True,97.98356408889771,2024-02-14 11:00:00,8.078123,0.4,47.785866,0.0,0.0133,0.13961986,99.83098122252437,0.1690187774756282,0.13732533,99.87343744961682,0.1265625503831842,0.1196248,99.70253770005482,0.29746229994518103,98.90727265571104,9
658,1468,0.44,2041.2008146047592,962.1965211331844,920.2132500708103,False,True,97.93076093558263,2024-02-14 11:00:00,9.63295,1.8,46.140533,0.0,0.2068,0.14433354,99.85650870083946,0.14349129916054437,0.14225295,99.8949342734611,0.10506572653889634,0.12356128,99.77293979814482,0.22706020185518128,98.89363481821104,10
623,1090,0.39,5464.003271073103,2365.6894755661488,1946.8510527014732,False,True,99.56319645004153,2024-02-14 12:00:00,6.355406,0.5,63.57168,0.0,-0.0458,0.12835506,99.3129077678773,0.6870922321226942,0.1412564,99.78073239678838,0.21926760321161964,0.13340317,99.86053935531025,0.1394606446897484,99.43805210895943,1
655,1069,0.35,5027.369714438915,2369.5636563897133,1679.910683810711,False,True,99.45213629659011,2024-02-14 12:00:00,5.622772,1.7,65.231674,0.0,-0.0957,0.13097247,99.36933693046852,0.6306630695314794,0.13441335,99.67969732472028,0.32030267527972,0.114398554,99.37659210851596,0.6234078914840353,99.41073661352931,2
652,1056,0.46,6539.598038345575,2700.5570928752422,2306.4090518951416,False,True,99.7538331866579,2024-02-14 12:00:00,5.5980206,1.5,71.818665,0.0,-0.0687,0.11102364,98.93913174328492,1.0608682567150822,0.114751436,99.0686501069467,0.9313498930532944,0.09991113,98.21737588271333,1.782624117286673,99.34648246497142,3
642,1052,0.41000003,4777.599588662386,2376.367395669222,1587.763700723648,False,True,99.37751775598993,2024-02-14 12:00:00,6.1717315,1.7,65.40733,0.0,-0.0738,0.12424556,99.22154626653912,0.7784537334608785,0.12451195,99.4456506551157,0.5543493448843009,0.10619314,98.8861958145684,1.1138041854316043,99.29953201126452,4
649,1075,0.32999998,8619.628509998322,3024.809305727482,2568.0619483590126,False,True,99.94372621688957,2024-02-14 12:00:00,5.875293,0.8,64.51441,0.0,-0.0039,0.10118956,98.63683265797478,1.3631673420252213,0.10472894,98.49898427507335,1.5010157249266456,0.09569197,97.53968851102249,2.46031148897751,99.29027943743218,5
621,1092,0.34,5261.441965401173,2583.8612180650234,2415.428866624832,False,True,99.51287231800885,2024-02-14 12:00:00,6.2749577,0.5,64.15504,0.0,-0.0685,0.11593872,99.04607844191021,0.9539215580897888,0.13048731,99.6084890957361,0.391510904263896,0.123656094,99.72027257972634,0.2797274202736588,99.27947537995954,6
650,1072,0.54,7364.659270584583,3316.2385507822037,2652.726648837328,False,True,99.8522503315691,2024-02-14 12:00:00,6.374037,1.0,64.494125,0.0,-0.0698,0.10282272,98.69675505444071,1.3032449455592854,0.10782133,98.69756118533488,1.3024388146651233,0.09737441,97.82855208142996,2.1714479185700384,99.2745026930049,7
624,1097,0.34,5606.813134491444,2513.5689411759377,2011.8353777825832,False,True,99.59715904161037,2024-02-14 12:00:00,6.0813766,0.3,67.71574,0.0,-0.0455,0.10826818,98.86980448638714,1.1301955136128612,0.11919418,99.2505669787289,0.749433021271102,0.110919274,99.20112428388705,0.7988757161129456,99.23348176399875,8
623,1070,0.3,6581.361149400473,3178.71889641881,2503.2606549263,False,True,99.75928703347918,2024-02-14 12:00:00,6.2302012,1.4,67.84564,0.0,-0.0641,0.102088474,98.66639079076066,1.3336092092393415,0.1042652,98.46915743198942,1.5308425680105842,0.090862505,96.52288874318819,3.47711125681181,99.21283891211992,9
639,1109,0.53,4896.873691231012,1932.6211467683315,1581.8096180260181,False,True,99.41619048799534,2024-02-14 12:00:00,5.308483,0.7,63.03569,0.0,-0.0765,0.10988858,98.91279813407569,1.087201865924314,0.12529725,99.4717155540269,0.5282844459730995,0.12356942,99.71866031793802,0.2813396820619829,99.16449431103551,10
